"year_season","date","gridID","start_time","time_segment","common_name","number","distance","HSF","remarks","scientific_name","dataType"
"2024 Winter","2024-Dec-17","I17","6:43","1","Indian White-eye",1,50,"H","","Zosterops palpebrosus","point_count"
"2024 Winter","2024-Dec-17","I17","6:43","2","Crimson-backed Sunbird",1,50,"H","","Leptocoma minima","point_count"
"2024 Winter","2024-Dec-17","I17","6:43","2","White-cheeked Barbet",1,50,"H","","Psilopogon viridis","point_count"
"2024 Winter","2024-Dec-17","I17","6:43","2","Red-whiskered Bulbul",1,30,"H","","Pycnonotus jocosus","point_count"
"2024 Winter","2024-Dec-17","I17","6:43","2","Brown-capped Pygmy Woodpecker",1,30,"H","","Yungipicus nanus","point_count"
"2024 Winter","2024-Dec-17","I17","6:43","2","Yellow-browed Bulbul",1,50,"H","","Iole indica","point_count"
"2024 Winter","2024-Dec-17","I17","6:49","2","Malabar Woodshrike",1,30,"H","","Tephrodornis sylvicola","point_count"
"2024 Winter","2024-Dec-17","I17","6:49","2","Indian Peafowl",1,50,"H","","Pavo cristatus","point_count"
"2024 Winter","2024-Dec-17","I17","6:49","2","Puff-throated Babbler",1,50,"H","","Pellorneum ruficeps","point_count"
"2024 Winter","2024-Dec-17","J17","6:56","1","Nilgiri Flowerpecker",2,10,"S","","Dicaeum concolor","point_count"
"2024 Winter","2024-Dec-17","J17","6:56","1","Little Spiderhunter",2,50,"S","","Arachnothera longirostra","point_count"
"2024 Winter","2024-Dec-17","J17","6:56","1","Crimson-backed Sunbird",1,50,"S","","Leptocoma minima","point_count"
"2024 Winter","2024-Dec-17","J17","6:56","1","Red-whiskered Bulbul",1,50,"H","","Pycnonotus jocosus","point_count"
"2024 Winter","2024-Dec-17","J17","6:55","1","Malabar Whistling-Thrush",1,30,"H","","Myophonus horsfieldii","point_count"
"2024 Winter","2024-Dec-17","J17","6:58","1","Greenish Warbler",1,20,"H","","Phylloscopus trochiloides","point_count"
"2024 Winter","2024-Dec-17","J17","7:00","1","Nilgiri Flowerpecker",1,0,"S","","Dicaeum concolor","point_count"
"2024 Winter","2024-Dec-17","J17","7:01","2","Yellow-browed Bulbul",1,30,"H","","Iole indica","point_count"
"2024 Winter","2024-Dec-17","J17","7:01","2","Puff-throated Babbler",1,50,"H","","Pellorneum ruficeps","point_count"
"2024 Winter","2024-Dec-17","J17","7:01","2","Indian Scimitar-Babbler",1,50,"H","","Pomatorhinus horsfieldii","point_count"
"2024 Winter","2024-Dec-17","J17","7:04","2","Malabar Woodshrike",1,50,"H","","Tephrodornis sylvicola","point_count"
"2024 Winter","2024-Dec-17","K17","7:13","1","Greater Racket-tailed Drongo",1,10,"S","E","Dicrurus paradiseus","point_count"
"2024 Winter","2024-Dec-17","K17","7:13","1","Southern Hill Myna",1,50,"H","","Gracula indica","point_count"
"2024 Winter","2024-Dec-17","K17","7:13","1","Large-billed Leaf Warbler",1,50,"H","","Phylloscopus magnirostris","point_count"
"2024 Winter","2024-Dec-17","K17","7:13","1","Indian Peafowl",1,50,"H","","Pavo cristatus","point_count"
"2024 Winter","2024-Dec-17","K17","7:14","1","Greater Racket-tailed Drongo",1,50,"H","","Dicrurus paradiseus","point_count"
"2024 Winter","2024-Dec-17","K17","7:14","1","Nilgiri Flowerpecker",4,10,"S","","Dicaeum concolor","point_count"
"2024 Winter","2024-Dec-17","K17","7:14","1","Malabar Woodshrike",1,50,"H","","Tephrodornis sylvicola","point_count"
"2024 Winter","2024-Dec-17","K17","7:14","1","Crimson-backed Sunbird",1,10,"S","","Leptocoma minima","point_count"
"2024 Winter","2024-Dec-17","K17","7:14","2","Yellow-browed Bulbul",1,50,"H","","Iole indica","point_count"
"2024 Winter","2024-Dec-17","K17","7:18","2","Vernal Hanging-Parrot",1,30,"F","OC","Loriculus vernalis","point_count"
"2024 Winter","2024-Dec-17","K17","7:19","2","Yellow-browed Bulbul",1,50,"H","","Iole indica","point_count"
"2024 Winter","2024-Dec-17","K17","7:20","2","Greater Racket-tailed Drongo",1,50,"H","","Dicrurus paradiseus","point_count"
"2024 Winter","2024-Dec-17","K17","7:20","2","White-cheeked Barbet",2,50,"H","","Psilopogon viridis","point_count"
"2024 Winter","2024-Dec-17","K17","7:20","2","Yellow-browed Bulbul",2,30,"H","","Iole indica","point_count"
"2024 Winter","2024-Dec-17","K17","7:23","2","Large-billed Leaf Warbler",1,30,"H","","Phylloscopus magnirostris","point_count"
"2024 Winter","2024-Dec-17","L17","7:29","1","Southern Hill Myna",1,50,"H","","Gracula indica","point_count"
"2024 Winter","2024-Dec-17","L17","7:29","1","White-cheeked Barbet",1,50,"H","","Psilopogon viridis","point_count"
"2024 Winter","2024-Dec-17","L17","7:29","1","Yellow-browed Bulbul",1,20,"H","","Iole indica","point_count"
"2024 Winter","2024-Dec-17","L17","7:29","1","Vernal Hanging-Parrot",1,10,"H","","Loriculus vernalis","point_count"
"2024 Winter","2024-Dec-17","L17","7:29","1","Nilgiri Flowerpecker",2,20,"H","","Dicaeum concolor","point_count"
"2024 Winter","2024-Dec-17","L17","7:29","1","Spotted Dove",1,50,"H","","Streptopelia chinensis","point_count"
"2024 Winter","2024-Dec-17","L17","7:29","1","Velvet-fronted Nuthatch",2,30,"H","","Sitta frontalis","point_count"
"2024 Winter","2024-Dec-17","L17","7:29","1","Southern Hill Myna",1,50,"H","","Gracula indica","point_count"
"2024 Winter","2024-Dec-17","L17","7:29","1","Brown-cheeked Fulvetta",1,50,"H","","Alcippe poioicephala","point_count"
"2024 Winter","2024-Dec-17","L17","7:29","1","Yellow-browed Bulbul",2,30,"H","","Iole indica","point_count"
"2024 Winter","2024-Dec-17","L17","7:29","2","Greenish Warbler",1,30,"H","","Phylloscopus trochiloides","point_count"
"2024 Winter","2024-Dec-17","L17","7:29","2","Greater Racket-tailed Drongo",1,50,"H","","Dicrurus paradiseus","point_count"
"2024 Winter","2024-Dec-17","L17","7:29","2","Spotted Dove",1,50,"H","","Streptopelia chinensis","point_count"
"2024 Winter","2024-Dec-17","M17","7:46","1","Brown-cheeked Fulvetta",1,50,"H","","Alcippe poioicephala","point_count"
"2024 Winter","2024-Dec-17","M17","7:46","1","Greater Racket-tailed Drongo",1,50,"H","","Dicrurus paradiseus","point_count"
"2024 Winter","2024-Dec-17","M17","7:46","1","Malabar Barbet",1,50,"H","","Psilopogon malabaricus","point_count"
"2024 Winter","2024-Dec-17","M17","7:46","1","Velvet-fronted Nuthatch",1,20,"H","","Sitta frontalis","point_count"
"2024 Winter","2024-Dec-17","M17","7:46","1","Nilgiri Flowerpecker",1,10,"H","","Dicaeum concolor","point_count"
"2024 Winter","2024-Dec-17","M17","7:46","1","Crimson-backed Sunbird",1,10,"S","","Leptocoma minima","point_count"
"2024 Winter","2024-Dec-17","M17","7:46","1","Yellow-browed Bulbul",1,15,"S","","Iole indica","point_count"
"2024 Winter","2024-Dec-17","M17","7:46","1","Greater Racket-tailed Drongo",1,0,"F","OC","Dicrurus paradiseus","point_count"
"2024 Winter","2024-Dec-17","M17","7:52","2","Brown-cheeked Fulvetta",1,50,"H","","Alcippe poioicephala","point_count"
"2024 Winter","2024-Dec-17","M17","7:54","2","Vernal Hanging-Parrot",1,10,"F","OC","Loriculus vernalis","point_count"
"2024 Winter","2024-Dec-17","M17","7:55","2","Greater Racket-tailed Drongo",4,20,"S","","Dicrurus paradiseus","point_count"
"2024 Winter","2024-Dec-17","N16","8:06","1","Large-billed Crow",1,50,"H","","Corvus macrorhynchos","point_count"
"2024 Winter","2024-Dec-17","N16","8:06","1","Large-billed Leaf Warbler",1,50,"H","","Phylloscopus magnirostris","point_count"
"2024 Winter","2024-Dec-17","N16","8:06","1","Greater Racket-tailed Drongo",1,50,"H","","Dicrurus paradiseus","point_count"
"2024 Winter","2024-Dec-17","N16","8:06","1","Brown-cheeked Fulvetta",1,50,"H","","Alcippe poioicephala","point_count"
"2024 Winter","2024-Dec-17","N16","8:08","1","Nilgiri Flowerpecker",1,30,"H","","Dicaeum concolor","point_count"
"2024 Winter","2024-Dec-17","N16","8:08","1","Velvet-fronted Nuthatch",1,20,"H","","Sitta frontalis","point_count"
"2024 Winter","2024-Dec-17","N16","8:11","1","Asian Fairy-bluebird",2,30,"H","","Irena puella","point_count"
"2024 Winter","2024-Dec-17","N16","8:11","1","Spotted Dove",1,50,"H","","Streptopelia chinensis","point_count"
"2024 Winter","2024-Dec-17","N16","8:11","1","Vernal Hanging-Parrot",1,50,"F","","Loriculus vernalis","point_count"
"2024 Winter","2024-Dec-17","N16","8:11","2","White-cheeked Barbet",1,50,"H","","Psilopogon viridis","point_count"
"2024 Winter","2024-Dec-17","N16","8:11","2","Nilgiri Flowerpecker",2,10,"H","","Dicaeum concolor","point_count"
"2024 Winter","2024-Dec-17","N16","8:15","2","Large-billed Leaf Warbler",1,30,"H","","Phylloscopus magnirostris","point_count"
"2024 Winter","2024-Dec-17","N16","8:15","2","Greater Racket-tailed Drongo",1,50,"H","","Dicrurus paradiseus","point_count"
"2024 Winter","2024-Dec-17","M16","8:25","1","Crimson-backed Sunbird",1,20,"H","","Leptocoma minima","point_count"
"2024 Winter","2024-Dec-17","M16","8:25","1","Greater Racket-tailed Drongo",1,50,"H","","Dicrurus paradiseus","point_count"
"2024 Winter","2024-Dec-17","M16","8:25","1","Small Minivet",2,5,"H","","Pericrocotus cinnamomeus","point_count"
"2024 Winter","2024-Dec-17","M16","8:25","1","Asian Fairy-bluebird",1,30,"F","OC","Irena puella","point_count"
"2024 Winter","2024-Dec-17","M16","8:30","1","Nilgiri Flowerpecker",1,20,"H","","Dicaeum concolor","point_count"
"2024 Winter","2024-Dec-17","M16","8:30","1","Velvet-fronted Nuthatch",1,50,"H","","Sitta frontalis","point_count"
"2024 Winter","2024-Dec-17","M16","8:30","1","Vernal Hanging-Parrot",1,50,"H","","Loriculus vernalis","point_count"
"2024 Winter","2024-Dec-17","M16","8:31","1","Malabar Woodshrike",1,50,"H","","Tephrodornis sylvicola","point_count"
"2024 Winter","2024-Dec-17","M16","8:31","2","Yellow-browed Bulbul",1,50,"H","","Iole indica","point_count"
"2024 Winter","2024-Dec-17","M16","8:31","2","Large-billed Leaf Warbler",1,50,"H","","Phylloscopus magnirostris","point_count"
"2024 Winter","2024-Dec-17","M16","8:35","2","Crimson-backed Sunbird",1,30,"H","","Leptocoma minima","point_count"
"2024 Winter","2024-Dec-17","M16","8:35","2","Brown-cheeked Fulvetta",1,50,"H","Spraying sound started","Alcippe poioicephala","point_count"
"2024 Winter","2024-Dec-17","L16","8:44","1","Nilgiri Flowerpecker",1,10,"S","","Dicaeum concolor","point_count"
"2024 Winter","2024-Dec-17","L16","8:44","1","Crimson-backed Sunbird",1,15,"H","","Leptocoma minima","point_count"
"2024 Winter","2024-Dec-17","L16","8:47","1","Square-tailed Bulbul",1,50,"H","","Hypsipetes ganeesa","point_count"
"2024 Winter","2024-Dec-17","L16","8:51","1","Brown-capped Pygmy Woodpecker",1,50,"H","","Yungipicus nanus","point_count"
"2024 Winter","2024-Dec-17","L16","8:51","2","Southern Hill Myna",1,50,"H","","Gracula indica","point_count"
"2024 Winter","2024-Dec-17","L16","8:51","2","Large-billed Crow",1,50,"H","","Corvus macrorhynchos","point_count"
"2024 Winter","2024-Dec-17","L16","8:51","2","Yellow-browed Bulbul",2,20,"H","","Iole indica","point_count"
"2024 Winter","2024-Dec-17","L16","8:50","2","Brown-capped Pygmy Woodpecker",1,20,"H","","Yungipicus nanus","point_count"
"2024 Winter","2024-Dec-17","L16","8:50","2","Crimson-backed Sunbird",1,20,"S","","Leptocoma minima","point_count"
"2024 Winter","2024-Dec-17","L16","8:52","2","Square-tailed Bulbul",5,30,"S","","Hypsipetes ganeesa","point_count"
"2024 Winter","2024-Dec-17","L16","8:52","2","White-cheeked Barbet",1,50,"H","","Psilopogon viridis","point_count"
"2024 Winter","2024-Dec-17","L16","8:54","2","Velvet-fronted Nuthatch",1,30,"H","","Sitta frontalis","point_count"
"2024 Winter","2024-Dec-17","K16","9:02","1","Nilgiri Flowerpecker",1,20,"S","","Dicaeum concolor","point_count"
"2024 Winter","2024-Dec-17","K16","9:02","1","Velvet-fronted Nuthatch",1,30,"H","","Sitta frontalis","point_count"
"2024 Winter","2024-Dec-17","K16","9:02","1","Yellow-browed Bulbul",4,15,"H","","Iole indica","point_count"
"2024 Winter","2024-Dec-17","K16","9:06","1","Little Spiderhunter",1,0,"F","UC","Arachnothera longirostra","point_count"
"2024 Winter","2024-Dec-17","K16","9:06","1","Vernal Hanging-Parrot",1,10,"F","OC","Loriculus vernalis","point_count"
"2024 Winter","2024-Dec-17","K16","9:06","2","Indian White-eye",2,15,"H","","Zosterops palpebrosus","point_count"
"2024 Winter","2024-Dec-17","K16","9:08","2","Asian Fairy-bluebird",1,15,"S","","Irena puella","point_count"
"2024 Winter","2024-Dec-17","K16","9:11","2","Crimson-backed Sunbird",2,15,"S","","Leptocoma minima","point_count"
"2024 Winter","2024-Dec-17","J16","9:27","1","Malabar Barbet",1,50,"H","","Psilopogon malabaricus","point_count"
"2024 Winter","2024-Dec-17","J16","9:27","1","Yellow-browed Bulbul",1,30,"H","","Iole indica","point_count"
"2024 Winter","2024-Dec-17","J16","9:27","1","White-cheeked Barbet",1,50,"H","","Psilopogon viridis","point_count"
"2024 Winter","2024-Dec-17","J16","9:27","1","Nilgiri Flowerpecker",1,30,"H","","Dicaeum concolor","point_count"
"2024 Winter","2024-Dec-17","J16","9:27","1","Crimson-backed Sunbird",2,30,"H","","Leptocoma minima","point_count"
"2024 Winter","2024-Dec-17","J16","9:27","2","Brown-capped Pygmy Woodpecker",1,30,"H","","Yungipicus nanus","point_count"
"2024 Winter","2024-Dec-17","J16","9:27","2","Vernal Hanging-Parrot",1,0,"H","X","Loriculus vernalis","point_count"
"2024 Winter","2024-Dec-17","I16","9:45","1","Red-whiskered Bulbul",1,50,"H","","Pycnonotus jocosus","point_count"
"2024 Winter","2024-Dec-17","I16","9:45","1","Malabar Barbet",1,50,"H","","Psilopogon malabaricus","point_count"
"2024 Winter","2024-Dec-17","I16","9:45","1","Southern Hill Myna",1,50,"H","","Gracula indica","point_count"
"2024 Winter","2024-Dec-17","I16","9:45","1","Eurasian Hoopoe",1,50,"H","","Upupa epops","point_count"
"2024 Winter","2024-Dec-17","I16","9:45","2","White-cheeked Barbet",1,50,"H","","Psilopogon viridis","point_count"
"2024 Winter","2024-Dec-17","I16","9:45","2","Crimson-backed Sunbird",2,0,"F","","Leptocoma minima","point_count"
"2024 Winter","2024-Dec-17","I16","9:45","2","Yellow-browed Bulbul",1,50,"H","","Iole indica","point_count"
"2024 Winter","2024-Dec-17","I16","9:45","2","Greater Racket-tailed Drongo",1,50,"H","","Dicrurus paradiseus","point_count"
"2024 Winter","2024-Dec-17","H17","10:04","1","Brown-cheeked Fulvetta",1,50,"H","","Alcippe poioicephala","point_count"
"2024 Winter","2024-Dec-17","H17","10:04","1","Nilgiri Flowerpecker",4,5,"H","","Dicaeum concolor","point_count"
"2024 Winter","2024-Dec-17","H17","10:04","1","Yellow-browed Bulbul",1,50,"H","","Iole indica","point_count"
"2024 Winter","2024-Dec-17","H17","10:04","1","Greenish Warbler",1,10,"H","","Phylloscopus trochiloides","point_count"
"2024 Winter","2024-Dec-17","H17","10:04","1","Large-billed Crow",1,50,"H","","Corvus macrorhynchos","point_count"
"2024 Winter","2024-Dec-17","H17","10:04","1","Crimson-backed Sunbird",2,0,"S","","Leptocoma minima","point_count"
"2024 Winter","2024-Dec-17","H17","10:10","2","Puff-throated Babbler",1,50,"H","","Pellorneum ruficeps","point_count"
"2024 Winter","2024-Dec-17","H17","10:10","2","Spotted Dove",1,50,"H","","Streptopelia chinensis","point_count"
"2024 Winter","2024-Dec-17","H17","10:10","2","Nilgiri Flowerpecker",3,15,"S","","Dicaeum concolor","point_count"
"2024 Winter","2024-Dec-17","H17","10:10","2","Vernal Hanging-Parrot",1,5,"S","OC","Loriculus vernalis","point_count"
"2024 Winter","2024-Dec-17","H17","10:10","2","Red-whiskered Bulbul",2,20,"H","","Pycnonotus jocosus","point_count"
"2024 Winter","2024-Dec-17","H17","10:10","2","Indian Peafowl",1,50,"H","","Pavo cristatus","point_count"
"2024 Winter","2024-Dec-18","G09","6:26","1","Crimson-backed Sunbird",1,10,"H","","Leptocoma minima","point_count"
"2024 Winter","2024-Dec-18","G09","6:26","1","Yellow-browed Bulbul",1,15,"H","","Iole indica","point_count"
"2024 Winter","2024-Dec-18","G09","6:26","1","Red-whiskered Bulbul",1,30,"H","","Pycnonotus jocosus","point_count"
"2024 Winter","2024-Dec-18","G09","6:26","1","Vernal Hanging-Parrot",1,15,"H","","Loriculus vernalis","point_count"
"2024 Winter","2024-Dec-18","G09","6:26","1","Southern Hill Myna",3,50,"H","","Gracula indica","point_count"
"2024 Winter","2024-Dec-18","G09","6:29","1","Malabar Whistling-Thrush",1,50,"H","","Myophonus horsfieldii","point_count"
"2024 Winter","2024-Dec-18","G09","6:31","1","Golden-fronted Leafbird",1,30,"S","","Chloropsis aurifrons","point_count"
"2024 Winter","2024-Dec-18","G09","6:32","2","Vernal Hanging-Parrot",1,20,"S","","Loriculus vernalis","point_count"
"2024 Winter","2024-Dec-18","G09","6:34","2","Large-billed Leaf Warbler",1,20,"S","","Phylloscopus magnirostris","point_count"
"2024 Winter","2024-Dec-18","G09","6:35","2","Indian White-eye",1,5,"H","","Zosterops palpebrosus","point_count"
"2024 Winter","2024-Dec-18","G09","6:35","2","Greenish Warbler",1,20,"H","","Phylloscopus trochiloides","point_count"
"2024 Winter","2024-Dec-18","G09","6:36","2","Indian Scimitar-Babbler",2,30,"H","","Pomatorhinus horsfieldii","point_count"
"2024 Winter","2024-Dec-18","G08","6:45","1","Malabar Whistling-Thrush",1,30,"H","","Myophonus horsfieldii","point_count"
"2024 Winter","2024-Dec-18","H07","7:00","1","Crimson-backed Sunbird",2,0,"H","","Leptocoma minima","point_count"
"2024 Winter","2024-Dec-18","H07","7:00","1","Greenish Warbler",1,15,"H","","Phylloscopus trochiloides","point_count"
"2024 Winter","2024-Dec-18","H07","7:01","1","Velvet-fronted Nuthatch",1,20,"H","*","Sitta frontalis","point_count"
"2024 Winter","2024-Dec-18","H07","7:02","1","Indian White-eye",2,10,"H","","Zosterops palpebrosus","point_count"
"2024 Winter","2024-Dec-18","H07","7:02","1","Large-billed Leaf Warbler",1,30,"H","","Phylloscopus magnirostris","point_count"
"2024 Winter","2024-Dec-18","H07","7:02","1","Orange Minivet",2,20,"H","*","Pericrocotus flammeus","point_count"
"2024 Winter","2024-Dec-18","H07","7:02","1","Yellow-browed Bulbul",2,20,"S","","Iole indica","point_count"
"2024 Winter","2024-Dec-18","H07","7:02","1","Small Minivet",1,10,"H","*","Pericrocotus cinnamomeus","point_count"
"2024 Winter","2024-Dec-18","H07","7:03","1","Vernal Hanging-Parrot",1,30,"H","","Loriculus vernalis","point_count"
"2024 Winter","2024-Dec-18","H07","7:05","1","Indian Yellow Tit",1,10,"S","*","Machlolophus aplonotus","point_count"
"2024 Winter","2024-Dec-18","H07","7:08","1","Square-tailed Bulbul",1,50,"H","","Hypsipetes ganeesa","point_count"
"2024 Winter","2024-Dec-18","I07","7:14","1","Greater Racket-tailed Drongo",2,20,"H","","Dicrurus paradiseus","point_count"
"2024 Winter","2024-Dec-18","I07","7:15","1","Southern Hill Myna",2,30,"S","","Gracula indica","point_count"
"2024 Winter","2024-Dec-18","I07","7:15","1","Yellow-browed Bulbul",1,30,"H","","Iole indica","point_count"
"2024 Winter","2024-Dec-18","I07","7:15","1","Nilgiri Flowerpecker",1,30,"H","","Dicaeum concolor","point_count"
"2024 Winter","2024-Dec-18","I07","7:16","1","Crimson-backed Sunbird",1,30,"H","","Leptocoma minima","point_count"
"2024 Winter","2024-Dec-18","I07","7:16","1","Crimson-backed Sunbird",1,20,"H","diff","Leptocoma minima","point_count"
"2024 Winter","2024-Dec-18","I07","7:16","1","Square-tailed Bulbul",1,30,"H","","Hypsipetes ganeesa","point_count"
"2024 Winter","2024-Dec-18","I07","7:18","1","Nilgiri Flowerpecker",1,10,"H","diff","Dicaeum concolor","point_count"
"2024 Winter","2024-Dec-18","I07","7:18","1","Vernal Hanging-Parrot",1,0,"F","UC","Loriculus vernalis","point_count"
"2024 Winter","2024-Dec-18","I07","7:19","1","Velvet-fronted Nuthatch",2,50,"H","","Sitta frontalis","point_count"
